id,paciente_nome,cpf,procedimento,codigo_tuss,executado,prescricao,dente,dentista,dentista_email,cro_dentista,created_at,fraude,status,motivo_atencao,suspicious
1225,Anderson Moreira,53287101269,Coroa Protética,85000045.0,Preparo e moldagem para coroa protética no dente 47,Sem prescrição medicamentosa,28,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2022-12-05T00:00:00,0.0,normal,,False
1226,Juliana Souza,85067165782,Extração Dentária Simples,84000018.0,Exodontia do dente 13 com técnica minimamente invasiva,Amoxicilina + Clavulanato 875mg - 1 comp. 8/8h por 7 dias | Dipirona 500mg - 1 comp. 6/6h se dor | Diclofenaco Potássico 50mg - 1 comp. 12/12h por 3 dias,47,Dra. Mariana Vitoria Carvalho,mariana.carvalho@odontovision.com.br,CRO-CE 34521,2022-12-05T00:00:00,0.0,normal,,False
1227,Sergio Caldeira,67632016309,Coroa Protética,85000045.0,Preparo e moldagem para coroa protética no dente 35,Sem prescrição medicamentosa,44,Dra. Juliana Rodrigues Martins,juliana.martins@odontovision.com.br,CRO-RS 41567,2022-12-05T00:00:00,0.0,normal,,False
1228,Leticia Vieira,70106513370,Raspagem Periodontal,81000056.0,Raspagem e alisamento radicular nos quadrantes superiores,Sem prescrição medicamentosa,36,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2022-12-06T00:00:00,0.0,normal,,False
1229,Luciana Cavalcanti,64005242740,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 11,Azitromicina 500mg - 1 comp. 8/8h por 7 dias | Paracetamol 750mg - 1 comp. 6/6h se dor | Ibuprofeno 600mg - 1 comp. 12/12h por 3 dias,13,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2022-12-06T00:00:00,0.0,normal,,False
1230,Camila Ferreira,8121913667,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,42,Dr. Roberto Carlos Lima,roberto.lima@odontovision.com.br,CRO-MG 28934,2022-12-06T00:00:00,0.0,normal,,False
1231,Beatriz Pereira,23623166537,Raspagem Periodontal,81000056.0,Raspagem e alisamento radicular nos quadrantes superiores,Ibuprofeno 600mg - 1 comp. 12/12h por 3 dias,13,Dra. Mariana Vitoria Carvalho,mariana.carvalho@odontovision.com.br,CRO-CE 34521,2022-12-07T00:00:00,0.0,normal,,False
1232,Henrique Moura,56855744443,Coroa Protética,85000045.0,Preparo e moldagem para coroa protética no dente 45,Sem prescrição medicamentosa,27,Dra. Mariana Vitoria Carvalho,mariana.carvalho@odontovision.com.br,CRO-CE 34521,2022-12-07T00:00:00,0.0,normal,,False
1233,Roberto Castro,41316475247,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,42,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2022-12-07T00:00:00,0.0,normal,,False
1234,Vanessa Mendes,70546688985,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 15,Metronidazol 400mg - 1 comp. 8/8h por 7 dias | Diclofenaco Potássico 50mg - 1 comp. 12/12h por 3 dias,14,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2022-12-07T00:00:00,0.0,normal,,False
1235,Amanda Carvalho,13518233700,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,18,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2022-12-07T00:00:00,0.0,normal,,False
1236,Cristina Azevedo,96507527300,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,16,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2022-12-07T00:00:00,0.0,normal,,False
1237,Camila Ferreira,70482814802,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,23,Dr. Roberto Carlos Lima,roberto.lima@odontovision.com.br,CRO-MG 28934,2022-12-07T00:00:00,0.0,normal,,False
1238,Vinicius Fernandes,73602606473,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,34,Dr. Roberto Carlos Lima,roberto.lima@odontovision.com.br,CRO-MG 28934,2022-12-08T00:00:00,0.0,normal,,False
1239,Luciana Cavalcanti,10433218100,Extração Dentária Simples,84000018.0,Exodontia do dente 18 com técnica minimamente invasiva,Metronidazol 400mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor | Ibuprofeno 600mg - 1 comp. 12/12h por 3 dias,24,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2022-12-08T00:00:00,0.0,normal,,False
1240,Mariana Cardoso,64823662954,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 31,Metronidazol 400mg - 1 comp. 8/8h por 7 dias | Dipirona 500mg - 1 comp. 6/6h se dor,25,Dra. Patricia Mendes Costa,patricia.costa@odontovision.com.br,CRO-RJ 32156,2022-12-08T00:00:00,0.0,normal,,False
1241,Fabio Cunha,4966319340,Coroa Protética,85000045.0,Preparo e moldagem para coroa protética no dente 36,Sem prescrição medicamentosa,12,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2022-12-09T00:00:00,0.0,normal,,False
1242,Fernanda Lima,49190586590,Extração Dentária Simples,84000018.0,Exodontia do dente 15 com técnica minimamente invasiva,Cefalexina 500mg - 1 comp. 8/8h por 7 dias | Paracetamol 750mg - 1 comp. 6/6h se dor | Diclofenaco Potássico 50mg - 1 comp. 12/12h por 3 dias,47,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2022-12-09T00:00:00,0.0,normal,,False
1243,Luciana Cavalcanti,10433218100,Coroa Protética,85000045.0,Preparo e moldagem para coroa protética no dente 43,Sem prescrição medicamentosa,36,Dra. Mariana Vitoria Carvalho,mariana.carvalho@odontovision.com.br,CRO-CE 34521,2022-12-09T00:00:00,0.0,normal,,False
1244,Priscila Campos,76036690908,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Sem prescrição medicamentosa,18,Dra. Patricia Mendes Costa,patricia.costa@odontovision.com.br,CRO-RJ 32156,2022-12-09T00:00:00,1.0,atencao,Profilaxia repetida em 9 dias (mínimo normal: 90 dias),True
1245,João Santos,36541458685,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Sem prescrição medicamentosa,35,Dra. Patricia Mendes Costa,patricia.costa@odontovision.com.br,CRO-RJ 32156,2022-12-09T00:00:00,0.0,normal,,False
1246,Roberto Castro,41316475247,Extração Dentária Simples,84000018.0,Exodontia do dente 31 com técnica minimamente invasiva,Paracetamol 750mg - 1 comp. 6/6h se dor,21,Dra. Patricia Mendes Costa,patricia.costa@odontovision.com.br,CRO-RJ 32156,2022-12-09T00:00:00,0.0,normal,,False
1247,Thiago Barbosa,31586923250,Extração Dentária Simples,84000018.0,Exodontia do dente 24 com técnica minimamente invasiva,Amoxicilina + Clavulanato 875mg - 1 comp. 8/8h por 7 dias | Ibuprofeno 600mg - 1 comp. 12/12h por 3 dias,35,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2022-12-12T00:00:00,0.0,normal,,False
1248,Diego Batista,85014294065,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 16 - sessão 1/3,Azitromicina 500mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor | Ibuprofeno 600mg - 1 comp. 12/12h por 3 dias,26,Dra. Juliana Rodrigues Martins,juliana.martins@odontovision.com.br,CRO-RS 41567,2022-12-12T00:00:00,0.0,normal,,False
1249,Gustavo Pinto,94531473701,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,17,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2022-12-12T00:00:00,0.0,normal,,False
1250,Anderson Moreira,53287101269,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Sem prescrição medicamentosa,21,Dra. Juliana Rodrigues Martins,juliana.martins@odontovision.com.br,CRO-RS 41567,2022-12-12T00:00:00,0.0,normal,,False
1251,Simone Barros,32528809549,Extração Dentária Simples,84000018.0,Exodontia do dente 17 com técnica minimamente invasiva,Metronidazol 400mg - 1 comp. 8/8h por 7 dias | Dipirona 500mg - 1 comp. 6/6h se dor | Nimesulida 100mg - 1 comp. 12/12h por 3 dias,42,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2022-12-12T00:00:00,0.0,normal,,False
1252,Eduardo Nogueira,38637940285,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 28 - sessão 2/3,Metronidazol 400mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor | Nimesulida 100mg - 1 comp. 12/12h por 3 dias,23,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2022-12-13T00:00:00,0.0,normal,,False
1253,Gabriela Castro,89513433242,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,37,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2022-12-13T00:00:00,0.0,normal,,False
1254,Henrique Moura,56855744443,Restauração em Resina Composta,82000108.0,"Restauração em resina composta no dente 31, classe I oclusal",Sem prescrição medicamentosa,43,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2022-12-13T00:00:00,0.0,normal,,False
1255,Vinicius Fernandes,1543039170,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,21,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2022-12-13T00:00:00,0.0,normal,,False
1256,Cristina Azevedo,85435346231,Extração Dentária Simples,84000018.0,Exodontia do dente 13 com técnica minimamente invasiva,Cefalexina 500mg - 1 comp. 8/8h por 7 dias | Dipirona 500mg - 1 comp. 6/6h se dor | Ibuprofeno 600mg - 1 comp. 12/12h por 3 dias,28,Dr. Roberto Carlos Lima,roberto.lima@odontovision.com.br,CRO-MG 28934,2022-12-13T00:00:00,0.0,normal,,False
1257,Fabio Cunha,60013389068,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 22 - sessão 1/3,Paracetamol 750mg - 1 comp. 6/6h se dor | Cetoprofeno 100mg - 1 comp. 12/12h por 3 dias,45,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2022-12-13T00:00:00,0.0,normal,,False
1258,Leonardo Freitas,46872343052,Coroa Protética,85000045.0,Preparo e moldagem para coroa protética no dente 28,Sem prescrição medicamentosa,25,Dr. Roberto Carlos Lima,roberto.lima@odontovision.com.br,CRO-MG 28934,2022-12-13T00:00:00,0.0,normal,,False
1259,Gabriela Castro,27849808479,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 14 - sessão 3/3,Azitromicina 500mg - 1 comp. 8/8h por 7 dias | Dipirona 500mg - 1 comp. 6/6h se dor,14,Dr. Marcos Antonio Silveira,marcos.silveira@odontovision.com.br,CRO-SP 45821,2022-12-14T00:00:00,0.0,normal,,False
1260,Fabio Cunha,60013389068,Restauração em Resina Composta,82000108.0,"Restauração em resina composta no dente 37, classe I oclusal",Sem prescrição medicamentosa,46,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2022-12-14T00:00:00,0.0,normal,,False
1261,Luciana Cavalcanti,64005242740,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,23,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2022-12-14T00:00:00,0.0,normal,,False
1262,Adriana Torres,47510799139,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 32 - sessão 3/3,Azitromicina 500mg - 1 comp. 8/8h por 7 dias | Paracetamol 750mg - 1 comp. 6/6h se dor,18,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2022-12-14T00:00:00,0.0,normal,,False
1263,Carlos Rodrigues,36783777006,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,31,Dra. Patricia Mendes Costa,patricia.costa@odontovision.com.br,CRO-RJ 32156,2022-12-15T00:00:00,0.0,normal,,False
1264,Cristina Azevedo,96507527300,Raspagem Periodontal,81000056.0,Raspagem e alisamento radicular nos quadrantes superiores,Cetoprofeno 100mg - 1 comp. 12/12h por 3 dias,11,Dr. Rafael Augusto Pereira,rafael.pereira@odontovision.com.br,CRO-RJ 29845,2022-12-15T00:00:00,0.0,normal,,False
1265,Simone Barros,32528809549,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 32,Sem prescrição medicamentosa,31,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2022-12-15T00:00:00,0.0,normal,,False
1266,Juliana Souza,83842513550,Extração Dentária Simples,84000018.0,Exodontia do dente 47 com técnica minimamente invasiva,Cefalexina 500mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor | Ibuprofeno 600mg - 1 comp. 12/12h por 3 dias,37,Dra. Juliana Rodrigues Martins,juliana.martins@odontovision.com.br,CRO-RS 41567,2022-12-15T00:00:00,0.0,normal,,False
1267,Ricardo Teixeira,53419283261,Restauração em Resina Composta,82000108.0,"Restauração em resina composta no dente 45, classe I oclusal",Sem prescrição medicamentosa,17,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2022-12-15T00:00:00,0.0,normal,,False
1268,Cristina Azevedo,46804436938,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Sem prescrição medicamentosa,43,Dra. Patricia Mendes Costa,patricia.costa@odontovision.com.br,CRO-RJ 32156,2022-12-16T00:00:00,0.0,normal,,False
1269,Vinicius Fernandes,73602606473,Extração Dentária Simples,84000018.0,Exodontia do dente 16 com técnica minimamente invasiva,Paracetamol 500mg - 1 comp. 6/6h se dor,18,Dra. Patricia Mendes Costa,patricia.costa@odontovision.com.br,CRO-RJ 32156,2022-12-16T00:00:00,0.0,normal,,False
1270,Leticia Vieira,70106513370,Raspagem Periodontal,81000056.0,Raspagem e alisamento radicular nos quadrantes superiores,Nimesulida 100mg - 1 comp. 12/12h por 3 dias,26,Dr. Marcos Antonio Silveira,marcos.silveira@odontovision.com.br,CRO-SP 45821,2022-12-16T00:00:00,0.0,normal,,False
1271,Cristina Azevedo,34060883506,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 17 - sessão 3/3,Azitromicina 500mg - 1 comp. 8/8h por 7 dias | Dipirona 500mg - 1 comp. 6/6h se dor | Ibuprofeno 600mg - 1 comp. 12/12h por 3 dias,12,Dra. Juliana Rodrigues Martins,juliana.martins@odontovision.com.br,CRO-RS 41567,2022-12-16T00:00:00,0.0,normal,,False
1272,Henrique Moura,96383465740,Raspagem Periodontal,81000056.0,Raspagem e alisamento radicular nos quadrantes superiores,Nimesulida 100mg - 1 comp. 12/12h por 3 dias,27,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2022-12-16T00:00:00,0.0,normal,,False
1273,Rodrigo Nascimento,71434558142,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 41 - sessão 1/3,Amoxicilina 500mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor,47,Dr. Roberto Carlos Lima,roberto.lima@odontovision.com.br,CRO-MG 28934,2022-12-16T00:00:00,0.0,normal,,False
1274,Anderson Moreira,53287101269,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 23,Paracetamol 500mg - 1 comp. 6/6h se dor | Diclofenaco Potássico 50mg - 1 comp. 12/12h por 3 dias,27,Dr. Roberto Carlos Lima,roberto.lima@odontovision.com.br,CRO-MG 28934,2022-12-16T00:00:00,0.0,normal,,False
1275,Carlos Rodrigues,36783777006,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 45,Metronidazol 400mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor | Ibuprofeno 600mg - 1 comp. 12/12h por 3 dias,24,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2022-12-19T00:00:00,0.0,normal,,False
1276,Amanda Carvalho,73467065600,Restauração em Resina Composta,82000108.0,"Restauração em resina composta no dente 14, classe I oclusal",Sem prescrição medicamentosa,21,Dra. Patricia Mendes Costa,patricia.costa@odontovision.com.br,CRO-RJ 32156,2022-12-19T00:00:00,0.0,normal,,False
1277,Vinicius Fernandes,1543039170,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 24 - sessão 3/3,Dipirona 500mg - 1 comp. 6/6h se dor,14,Dr. Rafael Augusto Pereira,rafael.pereira@odontovision.com.br,CRO-RJ 29845,2022-12-19T00:00:00,1.0,atencao,Canal 6 dias após clareamento (altamente suspeito < 14 dias),True
1278,Lucas Almeida,93990916947,Coroa Protética,85000045.0,Preparo e moldagem para coroa protética no dente 31,Sem prescrição medicamentosa,16,Dr. Rafael Augusto Pereira,rafael.pereira@odontovision.com.br,CRO-RJ 29845,2022-12-19T00:00:00,0.0,normal,,False
1279,Patricia Ribeiro,87262473131,Extração Dentária Simples,84000018.0,Exodontia do dente 27 com técnica minimamente invasiva,Metronidazol 400mg - 1 comp. 8/8h por 7 dias | Paracetamol 750mg - 1 comp. 6/6h se dor | Ibuprofeno 600mg - 1 comp. 12/12h por 3 dias,21,Dr. Marcos Antonio Silveira,marcos.silveira@odontovision.com.br,CRO-SP 45821,2022-12-19T00:00:00,0.0,normal,,False
1280,Luciana Cavalcanti,64005242740,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Azitromicina 500mg - 1 comp. 8/8h por 7 dias,12,Dra. Juliana Rodrigues Martins,juliana.martins@odontovision.com.br,CRO-RS 41567,2022-12-19T00:00:00,1.0,atencao,Prescrição farmacológica sem procedimento compatível,True
1281,Henrique Moura,56855744443,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 17 - sessão 2/3,Paracetamol 750mg - 1 comp. 6/6h se dor | Ibuprofeno 600mg - 1 comp. 12/12h por 3 dias,47,Dra. Patricia Mendes Costa,patricia.costa@odontovision.com.br,CRO-RJ 32156,2022-12-20T00:00:00,0.0,normal,,False
1282,Vinicius Fernandes,1543039170,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,31,Dr. Rafael Augusto Pereira,rafael.pereira@odontovision.com.br,CRO-RJ 29845,2022-12-20T00:00:00,0.0,normal,,False
1283,Carlos Rodrigues,43634957824,Raspagem Periodontal,81000056.0,Raspagem e alisamento radicular nos quadrantes superiores,Sem prescrição medicamentosa,15,Dr. Rafael Augusto Pereira,rafael.pereira@odontovision.com.br,CRO-RJ 29845,2022-12-20T00:00:00,0.0,normal,,False
1284,Vanessa Mendes,7337543336,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 12,Sem prescrição medicamentosa,46,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2022-12-21T00:00:00,0.0,normal,,False
1285,Juliana Souza,83473829994,Restauração em Resina Composta,82000108.0,"Restauração em resina composta no dente 43, classe I oclusal",Sem prescrição medicamentosa,28,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2022-12-21T00:00:00,0.0,normal,,False
